time_min,time_hours,IRF1_mRNA_sim1,IRF1_mRNA_sim2,IRF1_mRNA_sim3,IRF1_mRNA_sim4,IRF1_mRNA_sim5,IRF1_mRNA_sim6,IRF1_mRNA_sim7,IRF1_mRNA_sim8,IRF1_mRNA_sim9,IRF1_mRNA_sim10,IRF1_mRNA_sim11,IRF1_mRNA_sim12,IRF1_mRNA_sim13,IRF1_mRNA_sim14,IRF1_mRNA_sim15,IRF1_mRNA_sim16,IRF1_mRNA_sim17,IRF1_mRNA_sim18,IRF1_mRNA_sim19,IRF1_mRNA_sim20,IRF1_mRNA_sim21,IRF1_mRNA_sim22,IRF1_mRNA_sim23,IRF1_mRNA_sim24,IRF1_mRNA_sim25,IRF1_mRNA_sim26,IRF1_mRNA_sim27,IRF1_mRNA_sim28,IRF1_mRNA_sim29,IRF1_mRNA_sim30,IRF1_mRNA_sim31,IRF1_mRNA_sim32,IRF1_mRNA_sim33,IRF1_mRNA_sim34,IRF1_mRNA_sim35,IRF1_mRNA_sim36,IRF1_mRNA_sim37,IRF1_mRNA_sim38,IRF1_mRNA_sim39,IRF1_mRNA_sim40,IRF1_mRNA_sim41,IRF1_mRNA_sim42,IRF1_mRNA_sim43,IRF1_mRNA_sim44,IRF1_mRNA_sim45,IRF1_mRNA_sim46,IRF1_mRNA_sim47,IRF1_mRNA_sim48,IRF1_mRNA_sim49,IRF1_mRNA_sim50,IRF1_mRNA_sim51,IRF1_mRNA_sim52,IRF1_mRNA_sim53,IRF1_mRNA_sim54,IRF1_mRNA_sim55,IRF1_mRNA_sim56,IRF1_mRNA_sim57,IRF1_mRNA_sim58,IRF1_mRNA_sim59,IRF1_mRNA_sim60,IRF1_mRNA_sim61,IRF1_mRNA_sim62,IRF1_mRNA_sim63,IRF1_mRNA_sim64,IRF1_mRNA_sim65,IRF1_mRNA_sim66,IRF1_mRNA_sim67,IRF1_mRNA_sim68,IRF1_mRNA_sim69,IRF1_mRNA_sim70,IRF1_mRNA_sim71,IRF1_mRNA_sim72,IRF1_mRNA_sim73,IRF1_mRNA_sim74,IRF1_mRNA_sim75,IRF1_mRNA_sim76,IRF1_mRNA_sim77,IRF1_mRNA_sim78,IRF1_mRNA_sim79,IRF1_mRNA_sim80,IRF1_mRNA_sim81,IRF1_mRNA_sim82,IRF1_mRNA_sim83,IRF1_mRNA_sim84,IRF1_mRNA_sim85,IRF1_mRNA_sim86,IRF1_mRNA_sim87,IRF1_mRNA_sim88,IRF1_mRNA_sim89,IRF1_mRNA_sim90,IRF1_mRNA_sim91,IRF1_mRNA_sim92,IRF1_mRNA_sim93,IRF1_mRNA_sim94,IRF1_mRNA_sim95,IRF1_mRNA_sim96,IRF1_mRNA_sim97,IRF1_mRNA_sim98,IRF1_mRNA_sim99,IRF1_mRNA_sim100,IRF1_protein_sim1,IRF1_protein_sim2,IRF1_protein_sim3,IRF1_protein_sim4,IRF1_protein_sim5,IRF1_protein_sim6,IRF1_protein_sim7,IRF1_protein_sim8,IRF1_protein_sim9,IRF1_protein_sim10,IRF1_protein_sim11,IRF1_protein_sim12,IRF1_protein_sim13,IRF1_protein_sim14,IRF1_protein_sim15,IRF1_protein_sim16,IRF1_protein_sim17,IRF1_protein_sim18,IRF1_protein_sim19,IRF1_protein_sim20,IRF1_protein_sim21,IRF1_protein_sim22,IRF1_protein_sim23,IRF1_protein_sim24,IRF1_protein_sim25,IRF1_protein_sim26,IRF1_protein_sim27,IRF1_protein_sim28,IRF1_protein_sim29,IRF1_protein_sim30,IRF1_protein_sim31,IRF1_protein_sim32,IRF1_protein_sim33,IRF1_protein_sim34,IRF1_protein_sim35,IRF1_protein_sim36,IRF1_protein_sim37,IRF1_protein_sim38,IRF1_protein_sim39,IRF1_protein_sim40,IRF1_protein_sim41,IRF1_protein_sim42,IRF1_protein_sim43,IRF1_protein_sim44,IRF1_protein_sim45,IRF1_protein_sim46,IRF1_protein_sim47,IRF1_protein_sim48,IRF1_protein_sim49,IRF1_protein_sim50,IRF1_protein_sim51,IRF1_protein_sim52,IRF1_protein_sim53,IRF1_protein_sim54,IRF1_protein_sim55,IRF1_protein_sim56,IRF1_protein_sim57,IRF1_protein_sim58,IRF1_protein_sim59,IRF1_protein_sim60,IRF1_protein_sim61,IRF1_protein_sim62,IRF1_protein_sim63,IRF1_protein_sim64,IRF1_protein_sim65,IRF1_protein_sim66,IRF1_protein_sim67,IRF1_protein_sim68,IRF1_protein_sim69,IRF1_protein_sim70,IRF1_protein_sim71,IRF1_protein_sim72,IRF1_protein_sim73,IRF1_protein_sim74,IRF1_protein_sim75,IRF1_protein_sim76,IRF1_protein_sim77,IRF1_protein_sim78,IRF1_protein_sim79,IRF1_protein_sim80,IRF1_protein_sim81,IRF1_protein_sim82,IRF1_protein_sim83,IRF1_protein_sim84,IRF1_protein_sim85,IRF1_protein_sim86,IRF1_protein_sim87,IRF1_protein_sim88,IRF1_protein_sim89,IRF1_protein_sim90,IRF1_protein_sim91,IRF1_protein_sim92,IRF1_protein_sim93,IRF1_protein_sim94,IRF1_protein_sim95,IRF1_protein_sim96,IRF1_protein_sim97,IRF1_protein_sim98,IRF1_protein_sim99,IRF1_protein_sim100
885.9318637274549,14.765531062124248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,314.0,1430.0,1383.0,606.0,494.00000000000006,1291.0,471.0,2434.0,1059.0,587.0,47.0,93.0,6994.9599868140085,215.0,310.0,655.0,105.0,4022.0,243.0,5550.841510533338,107.0,28.0,447.0,520.0,82.0,372.0,461.0,2334.912652358488,302.0,532.0,279.0,146.0,1261.0,103.0,545.0,459.0,588.0,850.0,208.0,92.0,387.1852363042293,881.0,273.0,1607.0,70.0,1242.0,2922.0,983.0,172.0,238.0,62.0,981.0,425.0,1297.0,102.0,172.0,938.0,1653.0,66.0,685.0,546.0,340.0,1431.8293673575972,1615.0,39.0,2302.0,476.0,336.0,130.0,384.0,295.0,608.0,164.0,1394.0,443.0,166.0,665.0,4961.0,1555.0,2556.0204427203607,627.0,521.0,4652.0,5152.0,425.0,2884.0,232.0,617.0,390.0,1409.0,1303.0,3673.0,485.0,56.0,285.0,638.0,670.0,5615.0,179.0
888.8176352705411,14.813627254509019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,304.0,1395.0,1342.0,590.0,482.99999999999994,1254.0,460.0,2363.0,1030.0,565.0,46.0,88.99999999999999,6813.0,210.0,300.0,634.0,101.0,3938.0,237.0,5387.0,104.0,27.0,434.0,509.0,79.0,355.0,449.0,2277.0,295.0,524.0,273.0,143.0,1224.0,98.0,525.0,444.0,574.0,819.7098861211296,204.0,89.0,379.0,859.0,266.0,1563.0,69.0,1210.0,2842.0,955.0,164.0,235.0,61.00000000000001,954.0,417.0,1262.0,100.0,169.0,915.0,1619.0,64.0,661.0,531.0,335.0,1391.0,1575.0,36.0,2244.0,463.0,325.0,129.0,371.99999999999994,287.0,595.0,160.0,1357.0,436.0,164.0,645.0,4801.0,1509.46725816886,2486.6548546323484,608.0,499.0,4575.0,5029.0,413.0,2796.0,220.0,599.0,376.0,1378.0,1272.0,3572.9999999999995,475.0,53.0,276.0,613.9999999999999,657.0,5446.0,177.17656033417742
891.7034068136272,14.861723446893787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,297.0,1360.0,1300.0,574.0,474.0,1218.0,449.0,2304.0,1005.0,559.0,45.0,87.0,6631.000000000001,206.0,292.0,618.0,98.0,3845.0,233.0,5218.25856618285,101.0,27.0,412.0,498.0,77.0,348.0,439.0,2210.0,283.7991338330547,506.0,270.0,137.0,1191.0,98.0,515.0,435.0,559.0,795.0,202.0,86.0,370.0,832.0,260.0,1505.0,68.0,1177.0,2769.0,921.0,159.0,226.99999999999997,59.0,926.0,402.0,1231.0,96.0,166.0,892.0,1583.0,62.0,646.0,514.0,324.0,1339.0,1537.0,33.0,2171.0,449.0,318.0,124.0,364.0,280.0,584.0,156.0,1323.0,423.0,161.0,632.0,4678.0,1461.0,2401.0,590.0,485.0,4515.120825019399,4887.832130013174,398.0,2707.0,213.0,583.0,368.0,1350.0,1238.0,3453.0,461.0,53.0,270.0,595.0,640.0,5286.0,168.0
894.5891783567134,14.909819639278558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,290.26520861685646,1319.0,1270.0,562.0,464.0,1183.0,441.0,2234.0,974.4125643265861,547.0,44.0,84.0,6454.0,202.00000000000003,282.0,604.0,92.0,3757.0,229.0,5055.0,99.0,25.0,398.06862862897003,486.0,76.0,334.0,427.0,2141.0,274.0,495.0,263.0,136.0,1158.0,98.0,504.0,428.0,545.0,777.0,198.0,81.0,359.0,815.0,252.0,1472.0,67.0,1152.0,2693.0,901.0,152.0,221.0,56.0,898.0,379.0,1193.0,93.0,162.0,871.0,1536.0,61.0,631.0,501.0,315.0,1302.0,1496.0,33.0,2099.1793705776863,437.0,311.0,120.0,349.0,270.0,570.0,153.0,1281.0,402.0,155.0,613.0,4548.0,1414.0,2343.0,572.0,469.0,4418.701137956854,4770.583537046141,388.0,2646.0,209.0,572.0,353.0,1317.0,1188.0,3348.0,444.99999999999994,50.0,264.0,579.0,627.0,5150.000000000001,162.0
897.4749498997996,14.957915831663327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,283.0,1288.0,1239.0,543.0,451.0,1147.0,429.0,2174.0,941.0,532.0,40.0,82.0,6310.0,196.0,273.0,585.0,86.0,3652.0,223.0,4916.043621885459,95.0,25.000000000000004,384.0,471.0,73.0,325.0,416.0,2081.0,269.0,476.0,253.0,132.0,1132.0,93.0,484.0,418.0,521.0,761.0,190.0,78.0,352.0,788.0,245.00000000000003,1426.0,64.0,1113.0,2620.0,880.0,150.0,218.0,55.0,870.0,370.0,1161.0,89.0,161.0,849.0,1492.0,59.0,610.0,483.0,308.0,1255.9731953225867,1450.0,32.0,2049.246409506266,424.0,302.0,118.0,339.0,267.0,561.0,147.0,1245.0,390.0,151.0,589.0,4411.672830624542,1379.0,2274.0,555.0,454.99999999999994,4341.0,4637.0,379.0,2571.0,205.0,553.0,345.0,1282.0,1157.0,3255.0,436.0,47.0,255.0,558.0,605.0,4980.0,156.0
900.3607214428857,15.006012024048097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,274.0,1253.5513153714496,1209.0,532.0,436.0,1115.0,418.0,2119.0,922.0,515.0,36.0,81.0,6156.647032770334,188.0,263.0,569.0,84.0,3584.0,217.0,4775.580318694001,94.0,25.0,376.0,456.0,69.0,316.0,405.0,2035.6808257813782,259.31140073891504,453.00000000000006,242.0,132.0,1099.0,87.0,472.00000000000006,405.0,500.0,742.0,183.0,77.0,343.0,770.4311375439829,242.99999999999997,1387.0,62.42894289833496,1075.0,2530.0,857.8237491202783,146.0,209.0,54.0,846.0,360.0,1133.9134378059384,88.0,156.0,821.0,1438.0,55.0,588.0,463.0,302.0,1210.0,1401.0,31.0,2001.9999999999998,412.0,290.0,115.0,328.0,259.0,543.0,138.0,1200.0,380.0,147.0,570.0000000000001,4293.172131815651,1346.0,2204.0,547.0,439.0,4275.0,4516.0,363.0,2488.0,200.0,541.0,339.0,1243.0,1124.0,3172.1940000264008,421.5604182134456,46.0,248.0,536.0,583.0,4821.0,153.0
903.2464929859719,15.054108216432866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,263.0,1208.0,1176.0,514.0,421.0,1078.0,403.0,2058.0,905.0,498.0,35.0,78.0,6010.2093565325695,182.0,254.0,557.0,81.0,3516.0,206.0,4634.474934635388,93.0,25.0,367.0,443.00000000000006,66.0,309.0,392.7056326330255,1974.0,252.0,440.0,234.0,130.0,1063.0,86.0,452.0,387.0,483.0,725.0,179.0,76.0,334.0,749.0,236.0,1339.8857637770518,61.0,1035.0,2459.0,835.0,142.0,200.0,52.0,823.0,351.0,1098.0,87.0,151.99999999999997,805.0,1391.0,54.0,576.0,447.0,290.0,1166.0,1360.0,31.0,1944.0,398.0,277.0,115.0,312.0,255.0,535.0,131.0,1162.0,369.0,142.0,558.0,4168.0,1310.0,2131.0,534.0,423.0,4233.0,4396.313807897211,352.0,2416.0,196.0,529.0,330.0,1215.0,1084.0,3092.0,407.0,45.0,236.0,523.0,569.0,4676.0,151.0
906.1322645290581,15.102204408817636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,255.0,1172.0,1148.0,501.00000000000006,405.0,1050.3417115279656,390.0,1997.0,881.0,481.0,33.0,74.0,5874.0,175.0,244.0,545.0,78.0,3435.0,204.0,4520.0,91.0,24.0,357.0,432.0,65.0,303.0,382.99999999999994,1911.0,242.0,427.0,231.0,122.0,1030.0,80.0,442.0,381.0,463.0,705.0,177.0,72.0,317.0,732.0,231.0,1308.0,61.0,1001.0,2386.0,806.0,136.0,192.0,50.99999999999999,805.0,339.0,1070.0,82.0,148.0,781.3474264371396,1339.0,54.0,561.0,439.0,282.0,1131.0,1329.0,31.0,1893.5578196333809,390.0,268.0,110.0,302.0,245.99999999999997,516.0,128.0,1120.0,358.0,136.0,541.0,4049.0,1270.0,2067.0,520.0,406.0,4200.0,4267.7507370439325,342.0,2337.0,191.0,510.0,321.0,1181.0,1047.0,3003.0,391.0,43.0,230.0,508.0,555.0,4529.0,147.0
909.0180360721442,15.150300601202405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0000000000001,248.0,1133.0,1115.0,486.0,389.0,1015.0,378.28605473609014,1946.0,849.0,465.0,32.0,73.0,5724.0,171.0,240.0,524.0,75.0,3379.0,201.0,4381.0,89.0,23.0,345.0,416.0,63.0,291.0,378.0,1850.0,235.0,411.0,227.0,118.0,998.0,77.0,432.0,369.0,443.0,691.0,172.0,70.0,307.0,714.0,227.0,1269.9328043441426,59.0,970.9999999999999,2315.0,782.0,135.0,190.0,51.0,775.0,328.0,1046.0,81.0,144.0,763.0,1302.0,52.0,542.0,430.0,273.0,1100.5052754296353,1290.0,28.0,1839.9999999999998,378.0,262.0,108.0,293.0,237.01119874030636,499.0,126.0,1090.9999999999998,347.0,135.0,531.0,3924.0,1234.0,2011.0,506.0,392.0,4151.0,4159.450795027131,333.9999882222322,2261.0,186.0,492.0,309.0,1154.0,1017.0,2906.0,376.0,41.0,223.0,492.00000000000006,542.0,4400.0,142.0
911.9038076152304,15.198396793587174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,235.0,1106.0,1092.0,469.0,382.0,990.0,371.0,1889.0,823.0,451.0,32.0,72.0,5605.0,169.0,231.0,505.00000000000006,74.0,3306.0,196.0,4251.0,84.0,21.0,332.0,404.0,58.0,285.0,366.2729064538297,1805.0,229.0,404.0,224.0,116.0,969.0000000000001,74.0,419.0,356.0,431.0,675.6482365728682,167.0,69.0,297.00000000000006,693.0,220.00000000000003,1233.0,57.0,938.0,2267.0,761.0,130.0,183.0,50.0,751.0,322.0,1021.0,80.0,142.0,743.0,1262.0,49.0,528.0,415.0,265.0,1070.0,1246.0,27.0,1777.0,366.0,255.0,107.0,283.0,233.0,482.0,119.0,1055.1475377029456,336.0,130.0,518.0,3807.0,1203.0,1954.1951431601588,494.0,377.0,4106.0,4032.0,322.0,2197.0,179.0,473.0,305.0,1118.0,990.0,2829.0000000000005,365.0,41.0,218.0,476.0,530.0,4272.0,137.0
914.7895791583167,15.246492985971944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,230.0,1060.0,1061.0,459.0,373.00000000000006,966.9999999999999,355.0,1839.0,805.0,435.0,32.0,72.0,5482.452055605219,164.0,228.0,490.0,73.0,3254.0,191.0,4130.0,81.0,21.0,324.0,396.00000000000006,58.0,272.0,354.0,1767.0,224.0,393.0,221.0,114.0,943.0,72.0,402.0,343.0,427.0,658.0,161.0,66.0,290.0,673.2236202111039,214.0,1196.0,57.0,906.0,2213.0,725.0,124.0,180.0,48.0,732.0,312.0,998.0,79.0,139.0,724.0,1224.0,47.0,505.0,399.0,256.0,1040.0,1208.0,26.0,1743.0,357.0,249.0,102.0,279.0,229.0,466.0,114.0,1024.0,330.0,128.0,504.0,3714.0,1170.0,1916.0,482.0,364.0,4044.7974436874606,3926.0,315.0,2134.0,172.0,461.0,300.0,1086.0,968.0,2751.0,354.0,40.0,209.0,457.0,523.0,4161.367555332437,131.0
917.6753507014027,15.294589178356713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,227.0,1032.0,1026.0,447.0,357.0,939.0,346.0,1776.0,779.0,421.0,31.0,69.0,5349.0,162.0,219.0,472.0,69.0,3184.979071826776,188.0,4020.3463341514603,81.0,20.0,313.0,390.0,55.0,258.0,344.0,1723.0,219.0,387.0,216.99999999999997,111.0,919.0000000000001,72.0,392.6968747788926,329.0,415.0,645.0,158.0,64.0,281.0,654.0,211.0,1159.0,55.0,883.1377612878614,2152.0,704.6576294296483,121.0,175.0,46.0,714.0,302.0,978.0,78.0,132.0,706.0,1193.0,46.0,488.0,388.0,250.0,1012.0,1171.0,24.0,1698.0,349.0,242.0,101.0,274.0,225.0,450.0,112.0,987.0,319.0,123.0,493.0,3599.0,1142.0,1875.0,471.0,358.0,3999.0,3817.0,309.0,2068.0,167.0,453.0,296.0,1045.0,939.0,2669.7649860910888,337.0,40.0,202.0,444.0,503.0,4043.0,124.0
920.561122244489,15.342685370741483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,220.0,1005.0,988.0,431.0,348.0,912.0,337.0,1726.0,755.9999999999999,407.0,31.0,69.0,5210.0,158.0,215.0,464.0,67.0,3117.0,187.0,3896.9999999999995,81.0,20.0,306.0,379.0,54.0,255.0,332.0,1675.0,212.0,369.0,208.0,107.0,899.0,69.0,381.0,317.0,405.0,620.0,154.0,63.0,275.0,626.0,205.0,1128.0,54.0,859.0,2086.0,682.0,115.0,169.0,45.99999999999999,696.0,296.0,947.0,78.0,130.0,678.0,1166.0,44.0,474.0,375.0,244.0,980.0,1142.0,23.0,1657.0,333.2935882363083,234.0,101.0,265.99999999999994,214.0,436.0,107.0,958.0,314.0,121.0,479.0,3513.0,1092.0,1827.0,449.0,346.0,3925.0,3706.0,300.0,2019.0,162.0,437.0,286.0,1009.0,912.0,2588.0,330.0,39.0,200.0,428.0,494.99999999999994,3911.850082587101,121.0
